season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1992,5,Chelsea,0.0,0.0,QPR,1.0,0.0,0,Alf Buksh,Chelsea,QPR,72bacff4-937b-554c-9bec-98b53b5fd1f3,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,958eb084-4434-5ffb-bfaa-945f1644d3d9,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1992
1992,25,QPR,0.0,0.0,Chelsea,1.0,1.0,0,Tony Ward,draw,draw,006e44f8-440b-58fe-a3c1-debae3294a22,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,958eb084-4434-5ffb-bfaa-945f1644d3d9,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1992
1993,4,Chelsea,0.0,0.0,QPR,2.0,0.0,0,Keith Burge,Chelsea,QPR,967f22aa-5d77-5d76-8fc3-80078f4d2f01,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,5d9603c3-5082-52af-a7a2-a70761b26c9f,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1993
1993,21,QPR,0.0,0.0,Chelsea,1.0,1.0,0,Roger Milford,draw,draw,96ec5e9f-125c-5b17-ad57-8d60d94b0017,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,5d9603c3-5082-52af-a7a2-a70761b26c9f,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1993
1994,40,QPR,0.0,0.0,Chelsea,1.0,0.0,0,Brian Hill,QPR,Chelsea,bc7c904a-daa4-5c14-ab6c-79479dae678a,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,4dc5a0db-5503-5b59-a2d1-626e3dc028d0,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1994
1994,23,Chelsea,0.0,0.0,QPR,1.0,0.0,0,Gerald Ashby,Chelsea,QPR,3c2de43b-2749-52e5-b7d9-5f5246edf746,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,4dc5a0db-5503-5b59-a2d1-626e3dc028d0,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1994
1995,22,QPR,0.0,0.0,Chelsea,1.0,2.0,0,David Elleray,Chelsea,QPR,1d4ad773-39c1-5d78-8900-57c9473e27bd,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,ae5821cb-f771-5657-a8cb-045d0a2151f6,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_1995
1995,32,Chelsea,0.0,0.0,QPR,1.0,1.0,0,Mike Reed,draw,draw,421fff26-57fe-5f4a-ad73-394f7cdaf0bd,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,ae5821cb-f771-5657-a8cb-045d0a2151f6,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_1995
2011,9,QPR,0.0,0.0,Chelsea,1.0,0.0,0,Chris Foy,QPR,Chelsea,78226e7f-1a9c-5d51-8812-5faafd1d0f52,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,b80227d8-c727-528b-922b-f0cb6a975cfb,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_2011
2011,36,Chelsea,0.0,0.0,QPR,6.0,1.0,0,Howard Webb,Chelsea,QPR,6abed280-a754-5704-98c0-27cc267b1c4c,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,b80227d8-c727-528b-922b-f0cb6a975cfb,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_2011
2012,4,QPR,0.0,0.0,Chelsea,0.0,0.0,0,Andre Marriner,draw,draw,59a8c2e5-2f24-55ac-ac8c-624823f9e3b2,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,fdc4c17d-2d02-5ec7-b602-95f5e44e7a41,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_2012
2012,21,Chelsea,0.0,0.0,QPR,0.0,1.0,0,Lee Mason,QPR,Chelsea,da79e253-51eb-514e-bcd8-185593db03fa,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,fdc4c17d-2d02-5ec7-b602-95f5e44e7a41,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_2012
2014,10,Chelsea,0.0,0.0,QPR,2.0,1.0,0,Mike Jones,Chelsea,QPR,053da871-15c3-54ee-a015-e58fc88eee64,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,e979cb8c-2a2d-5c67-8e66-8a22568dea3a,Chelsea,QPR,Chelsea_QPR,Chelsea_QPR_2014
2014,32,QPR,0.0,0.0,Chelsea,0.0,1.0,0,Andre Marriner,Chelsea,QPR,b32ba1d6-1e70-5042-9acb-79e850a82943,85a7ce75-9d93-52a3-9b7c-15f8f31a53b2,e979cb8c-2a2d-5c67-8e66-8a22568dea3a,QPR,Chelsea,Chelsea_QPR,Chelsea_QPR_2014
