season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1992,9,Nott'ham Forest,0.0,0.0,Coventry City,1.0,1.0,0,Kelvin Morton,draw,draw,8c4303dc-3a8a-5f12-89e8-f55b4f3481a1,7fc4c536-0137-5730-acac-c9b36d057d01,0323250b-aab9-5395-b4d3-8acaceab24ce,Nott'ham Forest,Coventry City,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1992
1992,23,Coventry City,0.0,0.0,Nott'ham Forest,0.0,1.0,0,Martin Bodenham,Nott'ham Forest,Coventry City,9e206792-7a26-57a5-8ba6-a610b4242121,7fc4c536-0137-5730-acac-c9b36d057d01,0323250b-aab9-5395-b4d3-8acaceab24ce,Coventry City,Nott'ham Forest,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1992
1994,20,Coventry City,0.0,0.0,Nott'ham Forest,0.0,0.0,0,Alan Wilkie,draw,draw,aaab7ce3-be03-5cda-89df-5d263a3e6cd4,7fc4c536-0137-5730-acac-c9b36d057d01,1a25aba1-6f03-56b6-a91f-5ccd09e5d81a,Coventry City,Nott'ham Forest,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1994
1994,39,Nott'ham Forest,0.0,0.0,Coventry City,2.0,0.0,0,Paul Durkin,Nott'ham Forest,Coventry City,f5e4ba97-267f-5cb1-8387-259295c68f5f,7fc4c536-0137-5730-acac-c9b36d057d01,1a25aba1-6f03-56b6-a91f-5ccd09e5d81a,Nott'ham Forest,Coventry City,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1994
1995,5,Coventry City,0.0,0.0,Nott'ham Forest,1.0,1.0,0,Peter Jones,draw,draw,6ba5e02c-7666-543e-a6c0-1ba7253b6a93,7fc4c536-0137-5730-acac-c9b36d057d01,b2d7f22b-6ff0-5eae-9173-bf6d761f21d2,Coventry City,Nott'ham Forest,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1995
1995,27,Nott'ham Forest,0.0,0.0,Coventry City,0.0,0.0,0,Mike Reed,draw,draw,fddadb4d-4591-54eb-b4d0-1fd8fdc514df,7fc4c536-0137-5730-acac-c9b36d057d01,b2d7f22b-6ff0-5eae-9173-bf6d761f21d2,Nott'ham Forest,Coventry City,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1995
1996,1,Coventry City,0.0,0.0,Nott'ham Forest,0.0,3.0,0,Alan Wilkie,Nott'ham Forest,Coventry City,21f6ec43-2bec-5394-a9d9-2109e6feb959,7fc4c536-0137-5730-acac-c9b36d057d01,05bd5778-af52-522b-a2f7-5cf62cc343f7,Coventry City,Nott'ham Forest,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1996
1996,24,Nott'ham Forest,0.0,0.0,Coventry City,0.0,1.0,0,Alan Wilkie,Coventry City,Nott'ham Forest,95ca66d3-78e0-5a8a-bf0f-5c851b3bfa7e,7fc4c536-0137-5730-acac-c9b36d057d01,05bd5778-af52-522b-a2f7-5cf62cc343f7,Nott'ham Forest,Coventry City,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1996
1998,2,Nott'ham Forest,0.0,0.0,Coventry City,1.0,0.0,0,Keith Burge,Nott'ham Forest,Coventry City,baad55c7-7809-5c7a-8414-9dc280a53c04,7fc4c536-0137-5730-acac-c9b36d057d01,d21be27b-cbee-51fb-92fa-a2bbe192153c,Nott'ham Forest,Coventry City,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1998
1998,21,Coventry City,0.0,0.0,Nott'ham Forest,4.0,0.0,0,Peter Jones,Coventry City,Nott'ham Forest,1347e1f4-d0e4-5912-a95e-0da2c3cd5a3f,7fc4c536-0137-5730-acac-c9b36d057d01,d21be27b-cbee-51fb-92fa-a2bbe192153c,Coventry City,Nott'ham Forest,Coventry City_Nott'ham Forest,Coventry City_Nott'ham Forest_1998
