season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,20,West Brom,1.5,0.4,Everton,0.0,0.0,2017-12-26,0,draw,draw,506d0186-c980-5280-95ce-89d0262aa2c2,811bb6d9-1b15-5c11-9415-bec97b6e7c86,dcf25560-42bb-5b94-a175-717dc4297a4f,West Brom,Everton,Everton_West Brom,Everton_West Brom_2017
2017,24,Everton,1.1,1.1,West Brom,1.0,1.0,2018-01-20,0,draw,draw,f1eacbb9-b2ab-5a04-ac27-ef88aa6e7d31,811bb6d9-1b15-5c11-9415-bec97b6e7c86,dcf25560-42bb-5b94-a175-717dc4297a4f,Everton,West Brom,Everton_West Brom,Everton_West Brom_2017
2020,2,Everton,3.9,0.3,West Brom,5.0,2.0,2020-09-19,0,Everton,West Brom,cd985e24-b1b2-57b3-9a51-9d70fe03865e,811bb6d9-1b15-5c11-9415-bec97b6e7c86,dfe3d384-6810-5128-84da-a6f921796d8d,Everton,West Brom,Everton_West Brom,Everton_West Brom_2020
2020,29,West Brom,1.0,1.0,Everton,0.0,1.0,2021-03-04,0,Everton,West Brom,fb6eabe8-f692-57fc-a6e7-ab89f333c7b2,811bb6d9-1b15-5c11-9415-bec97b6e7c86,dfe3d384-6810-5128-84da-a6f921796d8d,West Brom,Everton,Everton_West Brom,Everton_West Brom_2020
2002,15,Everton,0.0,0.0,West Brom,1.0,0.0,0,Jeff Winter,Everton,West Brom,f388b381-ea29-58e3-b3b9-98bdf9922fd4,811bb6d9-1b15-5c11-9415-bec97b6e7c86,b778abff-329b-558e-bbb6-4bc2387e3d8f,Everton,West Brom,Everton_West Brom,Everton_West Brom_2002
2002,33,West Brom,0.0,0.0,Everton,1.0,2.0,0,Stephen Bennett,Everton,West Brom,cf0f140c-fefb-5219-8daf-a189fc86eeab,811bb6d9-1b15-5c11-9415-bec97b6e7c86,b778abff-329b-558e-bbb6-4bc2387e3d8f,West Brom,Everton,Everton_West Brom,Everton_West Brom_2002
2004,4,Everton,0.0,0.0,West Brom,2.0,1.0,0,Peter Walton,Everton,West Brom,9ea64e09-98e4-58fc-bbda-b33dfbdb5b1d,811bb6d9-1b15-5c11-9415-bec97b6e7c86,45377357-b549-564e-b75a-182ecd94cb78,Everton,West Brom,Everton_West Brom,Everton_West Brom_2004
2004,31,West Brom,0.0,0.0,Everton,1.0,0.0,0,Graham Poll,West Brom,Everton,f792bfbd-3487-5111-a155-eb0c8802aecb,811bb6d9-1b15-5c11-9415-bec97b6e7c86,45377357-b549-564e-b75a-182ecd94cb78,West Brom,Everton,Everton_West Brom,Everton_West Brom_2004
2005,13,West Brom,0.0,0.0,Everton,4.0,0.0,0,Stephen Bennett,West Brom,Everton,58cd2a12-23d6-5c4e-8afc-275a57c3aee7,811bb6d9-1b15-5c11-9415-bec97b6e7c86,5552c562-afe9-5101-8d0f-a0cbb67cd34a,West Brom,Everton,Everton_West Brom,Everton_West Brom_2005
2005,38,Everton,0.0,0.0,West Brom,2.0,2.0,0,Alan Wiley,draw,draw,b6ed8882-16c0-53fd-844e-d0b2c3d0d5ac,811bb6d9-1b15-5c11-9415-bec97b6e7c86,5552c562-afe9-5101-8d0f-a0cbb67cd34a,Everton,West Brom,Everton_West Brom,Everton_West Brom_2005
2008,2,West Brom,0.0,0.0,Everton,1.0,2.0,0,Rob Styles,Everton,West Brom,0912c5dd-6f0d-5a30-bdde-73f86a2f7425,811bb6d9-1b15-5c11-9415-bec97b6e7c86,3439b0bf-2e3a-5dc9-95b2-e0bf0a65d126,West Brom,Everton,Everton_West Brom,Everton_West Brom_2008
2008,27,Everton,0.0,0.0,West Brom,2.0,0.0,0,Stephen Bennett,Everton,West Brom,68a39ca5-e6b1-52cd-be78-c67d04d40b82,811bb6d9-1b15-5c11-9415-bec97b6e7c86,3439b0bf-2e3a-5dc9-95b2-e0bf0a65d126,Everton,West Brom,Everton_West Brom,Everton_West Brom_2008
2010,15,Everton,0.0,0.0,West Brom,1.0,4.0,0,Lee Mason,West Brom,Everton,c50f47cf-58ba-56d6-a23e-719d593c9cea,811bb6d9-1b15-5c11-9415-bec97b6e7c86,9e6ee43e-6e91-56fd-b0c4-bf529dc9d949,Everton,West Brom,Everton_West Brom,Everton_West Brom_2010
2010,37,West Brom,0.0,0.0,Everton,1.0,0.0,0,Anthony Taylor,West Brom,Everton,c9f0af1a-276e-56c7-bbba-56b257f549d1,811bb6d9-1b15-5c11-9415-bec97b6e7c86,9e6ee43e-6e91-56fd-b0c4-bf529dc9d949,West Brom,Everton,Everton_West Brom,Everton_West Brom_2010
2011,19,West Brom,0.0,0.0,Everton,0.0,1.0,0,Stuart Attwell,Everton,West Brom,06bdc531-cf27-54d1-a285-f7fb4f859ce7,811bb6d9-1b15-5c11-9415-bec97b6e7c86,7703d477-f11f-5c1d-8a3b-cbb33df7da42,West Brom,Everton,Everton_West Brom,Everton_West Brom_2011
2011,31,Everton,0.0,0.0,West Brom,2.0,0.0,0,Peter Walton,Everton,West Brom,041f827f-8eb8-53b6-b8b4-a84aabd3c1e7,811bb6d9-1b15-5c11-9415-bec97b6e7c86,7703d477-f11f-5c1d-8a3b-cbb33df7da42,Everton,West Brom,Everton_West Brom,Everton_West Brom_2011
2012,3,West Brom,0.0,0.0,Everton,2.0,0.0,0,Jon Moss,West Brom,Everton,0c22df6e-6cd3-5283-8e73-2d16225baddd,811bb6d9-1b15-5c11-9415-bec97b6e7c86,ceb3a6d0-48e6-5fa7-bd2e-4235b31d536a,West Brom,Everton,Everton_West Brom,Everton_West Brom_2012
