season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1996,5,Blackburn,0.0,0.0,Derby County,1.0,2.0,0,Stephen Lodge,Derby County,Blackburn,28cc138f-c8be-513c-842e-cf74ee1747da,d786655a-dc7b-5a6b-862d-45ed7498027b,8d3f02f5-746e-5a93-b1f8-c08199bf0ff2,Blackburn,Derby County,Blackburn_Derby County,Blackburn_Derby County_1996
1996,20,Derby County,0.0,0.0,Blackburn,0.0,0.0,0,David Elleray,draw,draw,7181a2ae-65f5-5889-9fc7-43e2ed2ef625,d786655a-dc7b-5a6b-862d-45ed7498027b,8d3f02f5-746e-5a93-b1f8-c08199bf0ff2,Derby County,Blackburn,Blackburn_Derby County,Blackburn_Derby County_1996
1997,1,Blackburn,0.0,0.0,Derby County,1.0,0.0,0,David Elleray,Blackburn,Derby County,46d50b7a-f8cf-5d10-8bbd-d1056ca1eb72,d786655a-dc7b-5a6b-862d-45ed7498027b,d00fa181-dedf-5e83-a093-bb5200460f5d,Blackburn,Derby County,Blackburn_Derby County,Blackburn_Derby County_1997
1997,22,Derby County,0.0,0.0,Blackburn,3.0,1.0,0,Graham Poll,Derby County,Blackburn,afd18b01-9c98-5d88-80fe-58462cf40a15,d786655a-dc7b-5a6b-862d-45ed7498027b,d00fa181-dedf-5e83-a093-bb5200460f5d,Derby County,Blackburn,Blackburn_Derby County,Blackburn_Derby County_1997
1998,1,Blackburn,0.0,0.0,Derby County,0.0,0.0,0,Stephen Lodge,draw,draw,b9d9320b-cc4e-530a-992f-8a2a1011686b,d786655a-dc7b-5a6b-862d-45ed7498027b,4433857e-2f1e-5b5d-903f-ed9083293f9d,Blackburn,Derby County,Blackburn_Derby County,Blackburn_Derby County_1998
1998,22,Derby County,0.0,0.0,Blackburn,1.0,0.0,0,Dermot Gallagher,Derby County,Blackburn,30c9737e-0a96-50c2-8eca-824f7783b26e,d786655a-dc7b-5a6b-862d-45ed7498027b,4433857e-2f1e-5b5d-903f-ed9083293f9d,Derby County,Blackburn,Blackburn_Derby County,Blackburn_Derby County_1998
2001,1,Derby County,0.0,0.0,Blackburn,2.0,1.0,0,Paul Durkin,Derby County,Blackburn,41576674-fde0-5349-aaba-482450f7afa1,d786655a-dc7b-5a6b-862d-45ed7498027b,29b0db8d-47a9-5be5-b69f-02fb5ae559d6,Derby County,Blackburn,Blackburn_Derby County,Blackburn_Derby County_2001
2001,20,Blackburn,0.0,0.0,Derby County,0.0,1.0,0,David Pugh,Derby County,Blackburn,e93828af-7c54-558d-b3e8-8b04ec055241,d786655a-dc7b-5a6b-862d-45ed7498027b,29b0db8d-47a9-5be5-b69f-02fb5ae559d6,Blackburn,Derby County,Blackburn_Derby County,Blackburn_Derby County_2001
2007,20,Derby County,0.0,0.0,Blackburn,1.0,2.0,0,Peter Walton,Blackburn,Derby County,3d3a9e91-a635-551d-8555-cd5b3453f677,d786655a-dc7b-5a6b-862d-45ed7498027b,21fabebf-5ffc-525a-9835-c920fa72724b,Derby County,Blackburn,Blackburn_Derby County,Blackburn_Derby County_2007
2007,37,Blackburn,0.0,0.0,Derby County,3.0,1.0,0,Uriah Rennie,Blackburn,Derby County,2faf779d-b2c9-52df-a627-8136f82937b1,d786655a-dc7b-5a6b-862d-45ed7498027b,21fabebf-5ffc-525a-9835-c920fa72724b,Blackburn,Derby County,Blackburn_Derby County,Blackburn_Derby County_2007
