season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,10,Bournemouth,0.5,1.6,Chelsea,0.0,1.0,2017-10-28,0,Chelsea,Bournemouth,22ad0b47-4fed-54e2-b8f2-c6d4220599e4,1fbac7cf-ca27-5564-aa68-081120710c0d,50df95b6-9a49-5876-b28d-ab0a983cfff2,Bournemouth,Chelsea,Bournemouth_Chelsea,Bournemouth_Chelsea_2017
2017,25,Chelsea,1.2,1.1,Bournemouth,0.0,3.0,2018-01-31,0,Bournemouth,Chelsea,90d84845-b88e-52f7-b8f8-dbf28337bb80,1fbac7cf-ca27-5564-aa68-081120710c0d,50df95b6-9a49-5876-b28d-ab0a983cfff2,Chelsea,Bournemouth,Bournemouth_Chelsea,Bournemouth_Chelsea_2017
2018,4,Chelsea,1.1,0.9,Bournemouth,2.0,0.0,2018-09-01,0,Chelsea,Bournemouth,95c60152-8ca2-534c-b04f-da5060e00722,1fbac7cf-ca27-5564-aa68-081120710c0d,b6c5bb9d-9977-5afa-b7c2-10392d2b9ad1,Chelsea,Bournemouth,Bournemouth_Chelsea,Bournemouth_Chelsea_2018
2018,24,Bournemouth,2.0,0.7,Chelsea,4.0,0.0,2019-01-30,0,Bournemouth,Chelsea,6735a680-dee6-5f07-9ce2-08c131853073,1fbac7cf-ca27-5564-aa68-081120710c0d,b6c5bb9d-9977-5afa-b7c2-10392d2b9ad1,Bournemouth,Chelsea,Bournemouth_Chelsea,Bournemouth_Chelsea_2018
2019,17,Chelsea,2.1,1.0,Bournemouth,0.0,1.0,2019-12-14,0,Bournemouth,Chelsea,c4d865ca-a8ba-5e20-88b7-5964cf5a916c,1fbac7cf-ca27-5564-aa68-081120710c0d,b897a7d3-0f6f-50e6-8fba-cbe0d05cab56,Chelsea,Bournemouth,Bournemouth_Chelsea,Bournemouth_Chelsea_2019
2019,28,Bournemouth,1.4,1.9,Chelsea,2.0,2.0,2020-02-29,0,draw,draw,0024117b-37d6-581d-ab74-7cef1983d5e2,1fbac7cf-ca27-5564-aa68-081120710c0d,b897a7d3-0f6f-50e6-8fba-cbe0d05cab56,Bournemouth,Chelsea,Bournemouth_Chelsea,Bournemouth_Chelsea_2019
2022,17,Chelsea,1.8,0.5,Bournemouth,2.0,0.0,2022-12-27,0,Chelsea,Bournemouth,2adc83c9-9201-5b74-b302-60be442b364b,1fbac7cf-ca27-5564-aa68-081120710c0d,555f09cc-f9cd-546a-9b2c-7be4c1fb2837,Chelsea,Bournemouth,Bournemouth_Chelsea,Bournemouth_Chelsea_2022
2022,35,Bournemouth,1.2,1.3,Chelsea,1.0,3.0,2023-05-06,0,Chelsea,Bournemouth,39e5bd98-14e8-53a0-a34d-fbbcdc9cbdfe,1fbac7cf-ca27-5564-aa68-081120710c0d,555f09cc-f9cd-546a-9b2c-7be4c1fb2837,Bournemouth,Chelsea,Bournemouth_Chelsea,Bournemouth_Chelsea_2022
2015,15,Chelsea,0.0,0.0,Bournemouth,0.0,1.0,0,Mike Jones,Bournemouth,Chelsea,a60c516c-549b-5495-b193-6e542655ace0,1fbac7cf-ca27-5564-aa68-081120710c0d,8af36c4b-eefc-5d7f-94a3-95e6599e630a,Chelsea,Bournemouth,Bournemouth_Chelsea,Bournemouth_Chelsea_2015
2015,35,Bournemouth,0.0,0.0,Chelsea,1.0,4.0,0,Roger East,Chelsea,Bournemouth,c66b2043-4e7d-54a0-94e9-714ba359cc13,1fbac7cf-ca27-5564-aa68-081120710c0d,8af36c4b-eefc-5d7f-94a3-95e6599e630a,Bournemouth,Chelsea,Bournemouth_Chelsea,Bournemouth_Chelsea_2015
