season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2019,17,Sheffield Utd,1.7,1.1,Aston Villa,2.0,0.0,2019-12-14,Peter Bankes,Bramall Lane,Sat,15:00,"30,396",179,Sheffield Utd,Aston Villa,9778304f-b058-53b9-a103-f6258ab7c361,450aa2bc-6b76-5d9b-a266-4dcf94aa2a2c,Sheffield Utd,Aston Villa,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_2019
2019,28,Aston Villa,1.4,0.3,Sheffield Utd,0.0,0.0,2020-06-17,Michael Oliver,Villa Park,Wed,18:00,0,318,draw,draw,1cbdce71-27bd-5788-b42d-127c381f44b7,450aa2bc-6b76-5d9b-a266-4dcf94aa2a2c,Aston Villa,Sheffield Utd,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_2019
2020,2,Aston Villa,1.0,0.9,Sheffield Utd,1.0,0.0,2020-09-21,Graham Scott,Villa Park,Mon,18:00,0,17,Aston Villa,Sheffield Utd,4cd79d9d-cde5-51b5-afc8-b78d5e22ae98,d940eadf-0fa7-5768-b8a2-bebcfb78a987,Aston Villa,Sheffield Utd,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_2020
2020,29,Sheffield Utd,0.9,2.3,Aston Villa,1.0,0.0,2021-03-03,Robert Jones,Bramall Lane,Wed,18:00,0,296,Sheffield Utd,Aston Villa,e96fc104-36d9-5b86-835c-a57a77305d55,d940eadf-0fa7-5768-b8a2-bebcfb78a987,Sheffield Utd,Aston Villa,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_2020
1992,5,Sheffield Utd,0.0,0.0,Aston Villa,0.0,2.0,0,Roger Milford,0,0,0,0,50,Aston Villa,Sheffield Utd,3c3ce86a-f7d1-53f7-9818-7c74689ba3ee,ef6fcd92-ab2e-580e-86cc-1d55858cfc97,Sheffield Utd,Aston Villa,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_1992
1992,25,Aston Villa,0.0,0.0,Sheffield Utd,3.0,1.0,0,Keith Burge,0,0,0,0,270,Aston Villa,Sheffield Utd,c05fcbb1-1b7f-588b-bdef-226e97cd11ab,ef6fcd92-ab2e-580e-86cc-1d55858cfc97,Aston Villa,Sheffield Utd,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_1992
1993,15,Aston Villa,0.0,0.0,Sheffield Utd,1.0,0.0,0,David Frampton,0,0,0,0,625,Aston Villa,Sheffield Utd,28c18a6b-02b3-5120-88e7-ebfe750044bf,457b4317-eb8c-5480-a1e1-7b6037b61f23,Aston Villa,Sheffield Utd,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_1993
1993,39,Sheffield Utd,0.0,0.0,Aston Villa,1.0,2.0,0,Graham Poll,0,0,0,0,868,Aston Villa,Sheffield Utd,b52c4a94-1d06-5252-8e2a-b65543551c2f,457b4317-eb8c-5480-a1e1-7b6037b61f23,Sheffield Utd,Aston Villa,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_1993
2006,17,Sheffield Utd,0.0,0.0,Aston Villa,2.0,2.0,0,Mark Halsey,0,0,0,0,5732,draw,draw,cc3565f6-30c6-57c5-b6d1-46e89af2f31f,535e88bd-5dfd-52e6-83aa-84e1901b66c7,Sheffield Utd,Aston Villa,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_2006
2006,37,Aston Villa,0.0,0.0,Sheffield Utd,3.0,0.0,0,Peter Walton,0,0,0,0,5926,Aston Villa,Sheffield Utd,3b27323f-50b7-51f0-9778-aa00cd6aa478,535e88bd-5dfd-52e6-83aa-84e1901b66c7,Aston Villa,Sheffield Utd,Aston Villa_Sheffield Utd,Aston Villa_Sheffield Utd_2006
