season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2017,18,Bournemouth,0.6,2.5,Liverpool,0.0,4.0,2017-12-17,Andre Marriner,Vitality Stadium,Sun,16:30,"10,780",195,Liverpool,Bournemouth,6c516f60-5693-5e8f-b303-e59c1fc2eb17,b0561705-153e-5688-997a-9a998fae5684,Bournemouth,Liverpool,Bournemouth_Liverpool,Bournemouth_Liverpool_2017
2017,34,Liverpool,2.0,0.3,Bournemouth,3.0,0.0,2018-04-14,Chris Kavanagh,Anfield,Sat,17:30,"52,959",363,Liverpool,Bournemouth,f98490c7-50d1-5413-abb3-99fa66822f34,b0561705-153e-5688-997a-9a998fae5684,Liverpool,Bournemouth,Bournemouth_Liverpool,Bournemouth_Liverpool_2017
2018,16,Bournemouth,0.3,1.6,Liverpool,0.0,4.0,2018-12-08,Lee Mason,Vitality Stadium,Sat,12:30,"10,752",165,Liverpool,Bournemouth,44b568f8-83b2-522d-a395-af5ed2a129fb,49450bac-0f41-5247-862b-c2ac6c526139,Bournemouth,Liverpool,Bournemouth_Liverpool,Bournemouth_Liverpool_2018
2018,26,Liverpool,2.0,0.4,Bournemouth,3.0,0.0,2019-02-09,Anthony Taylor,Anfield,Sat,15:00,"53,178",279,Liverpool,Bournemouth,5efbe270-fcf3-5023-8042-a8e177527e80,49450bac-0f41-5247-862b-c2ac6c526139,Liverpool,Bournemouth,Bournemouth_Liverpool,Bournemouth_Liverpool_2018
2019,16,Bournemouth,0.1,2.4,Liverpool,0.0,3.0,2019-12-07,Chris Kavanagh,Vitality Stadium,Sat,15:00,"10,832",168,Liverpool,Bournemouth,333f6d92-d03e-5196-866c-d8d00bc76d5b,c2f04d08-85ab-5a98-855c-ece9fa99dfdc,Bournemouth,Liverpool,Bournemouth_Liverpool,Bournemouth_Liverpool_2019
2019,29,Liverpool,1.8,1.4,Bournemouth,2.0,1.0,2020-03-07,Paul Tierney,Anfield,Sat,12:30,"53,323",307,Liverpool,Bournemouth,a8b8d423-ef3a-50e5-9d51-c4bf12a4f9a3,c2f04d08-85ab-5a98-855c-ece9fa99dfdc,Liverpool,Bournemouth,Bournemouth_Liverpool,Bournemouth_Liverpool_2019
2022,4,Liverpool,3.3,0.3,Bournemouth,9.0,0.0,2022-08-27,Stuart Attwell,Anfield,Sat,15:00,"53,328",38,Liverpool,Bournemouth,abe6dd48-9ae3-573f-a675-5dc135a1f370,d1369ad1-f54f-5c1b-b591-7ed730e01b24,Liverpool,Bournemouth,Bournemouth_Liverpool,Bournemouth_Liverpool_2022
2022,27,Bournemouth,0.9,1.7,Liverpool,1.0,0.0,2023-03-11,John Brooks,Vitality Stadium,Sat,12:30,"10,536",281,Bournemouth,Liverpool,63e6bb77-b490-57c1-9933-1fe5e7276b11,d1369ad1-f54f-5c1b-b591-7ed730e01b24,Bournemouth,Liverpool,Bournemouth_Liverpool,Bournemouth_Liverpool_2022
2015,2,Liverpool,0.0,0.0,Bournemouth,1.0,0.0,0,Craig Pawson,0,0,0,0,9005,Liverpool,Bournemouth,38904236-6e5f-5c2e-b416-0534190f51ea,3790115f-649d-538b-8fc0-e1e1d5e8ca67,Liverpool,Bournemouth,Bournemouth_Liverpool,Bournemouth_Liverpool_2015
2015,34,Bournemouth,0.0,0.0,Liverpool,1.0,2.0,0,Mike Jones,0,0,0,0,9316,Liverpool,Bournemouth,21d965e6-cfd0-5662-a765-2020576978e3,3790115f-649d-538b-8fc0-e1e1d5e8ca67,Bournemouth,Liverpool,Bournemouth_Liverpool,Bournemouth_Liverpool_2015
