season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2005,5,West Brom,0.0,0.0,Wigan Athletic,1.0,2.0,0,Mark Clattenburg,0,0,0,0,5223,Wigan Athletic,West Brom,4b281703-7796-596c-9582-30aa2df8d5c1,2ea8e349-b6e7-5fcd-a584-d25fd9e836bf,West Brom,Wigan Athletic,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2005
2005,22,Wigan Athletic,0.0,0.0,West Brom,0.0,1.0,0,Martin Atkinson,0,0,0,0,5399,West Brom,Wigan Athletic,34b7ceac-d5ca-5d39-9fa4-0674b4119c85,2ea8e349-b6e7-5fcd-a584-d25fd9e836bf,Wigan Athletic,West Brom,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2005
2008,15,Wigan Athletic,0.0,0.0,West Brom,2.0,1.0,0,Phil Dowd,0,0,0,0,6468,Wigan Athletic,West Brom,3788fa7c-9588-5cba-80eb-847a874fe262,e1721aee-e754-5e21-887e-efa30342b540,Wigan Athletic,West Brom,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2008
2008,36,West Brom,0.0,0.0,Wigan Athletic,3.0,1.0,0,Peter Walton,0,0,0,0,6676,West Brom,Wigan Athletic,0b9b9879-fb11-56a2-88b9-c84a40253206,e1721aee-e754-5e21-887e-efa30342b540,West Brom,Wigan Athletic,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2008
2010,13,Wigan Athletic,0.0,0.0,West Brom,1.0,0.0,0,Anthony Taylor,0,0,0,0,7206,Wigan Athletic,West Brom,0b84ab50-17bc-57cf-9592-ca6bd8d7b733,4170cf3f-b6b6-5e90-80a1-42edacf60357,Wigan Athletic,West Brom,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2010
2010,25,West Brom,0.0,0.0,Wigan Athletic,2.0,2.0,0,Phil Dowd,0,0,0,0,7321,draw,draw,41e0662f-41fc-55cf-b02f-77cbbd0ccab4,4170cf3f-b6b6-5e90-80a1-42edacf60357,West Brom,Wigan Athletic,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2010
2011,15,West Brom,0.0,0.0,Wigan Athletic,1.0,2.0,0,Mike Dean,0,0,0,0,7605,Wigan Athletic,West Brom,69b8cc74-fedf-53f8-8109-03a5bb728481,e6a4873e-32bc-5d14-80a1-558ed0543810,West Brom,Wigan Athletic,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2011
2011,29,Wigan Athletic,0.0,0.0,West Brom,1.0,1.0,0,Michael Oliver,0,0,0,0,7747,draw,draw,9f4cab6e-62c0-5711-8e18-dafd680821b2,e6a4873e-32bc-5d14-80a1-558ed0543810,Wigan Athletic,West Brom,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2011
2012,11,Wigan Athletic,0.0,0.0,West Brom,1.0,2.0,0,Neil Swarbrick,0,0,0,0,7945,West Brom,Wigan Athletic,ab4166ab-07ac-55d5-bdf5-4d7fa2d93916,dededd59-67d2-59fe-bc00-220a766bcd42,Wigan Athletic,West Brom,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2012
2012,36,West Brom,0.0,0.0,Wigan Athletic,2.0,3.0,0,Lee Probert,0,0,0,0,8193,Wigan Athletic,West Brom,dd476ccd-ce0a-5788-881f-5ea04bd7bc10,dededd59-67d2-59fe-bc00-220a766bcd42,West Brom,Wigan Athletic,West Brom_Wigan Athletic,West Brom_Wigan Athletic_2012
