season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2003,2,Manchester City,0.0,0.0,Portsmouth,1.0,1.0,0,Matt Messias,0,0,0,0,4441,draw,draw,0bed557b-d9a0-55bf-a2c4-0240b0180b47,0e5958d2-cf07-591f-b61f-28d39733eac8,Manchester City,Portsmouth,Manchester City_Portsmouth,Manchester City_Portsmouth_2003
2003,21,Portsmouth,0.0,0.0,Manchester City,4.0,2.0,0,Matt Messias,0,0,0,0,4629,Portsmouth,Manchester City,10ed180e-1f45-5dff-a170-e242603664ea,0e5958d2-cf07-591f-b61f-28d39733eac8,Portsmouth,Manchester City,Manchester City_Portsmouth,Manchester City_Portsmouth_2003
2004,14,Portsmouth,0.0,0.0,Manchester City,1.0,3.0,0,Matt Messias,0,0,0,0,4942,Manchester City,Portsmouth,c876ac99-86d8-516f-af0b-5ddfc228a834,3e22c3b6-f43b-573e-ba55-1568c4eeadcb,Portsmouth,Manchester City,Manchester City_Portsmouth,Manchester City_Portsmouth_2004
2004,36,Manchester City,0.0,0.0,Portsmouth,2.0,0.0,0,Andre Marriner,0,0,0,0,5159,Manchester City,Portsmouth,8e318757-2bf1-5a59-bff7-8edcc0084952,3e22c3b6-f43b-573e-ba55-1568c4eeadcb,Manchester City,Portsmouth,Manchester City_Portsmouth,Manchester City_Portsmouth_2004
2005,4,Manchester City,0.0,0.0,Portsmouth,2.0,1.0,0,Alan Wiley,0,0,0,0,5213,Manchester City,Portsmouth,a9c01e9a-ae3d-584e-882a-c671f103c8f0,2561fd22-3ad4-53dc-af79-a3672a123edd,Manchester City,Portsmouth,Manchester City_Portsmouth,Manchester City_Portsmouth_2005
2005,29,Portsmouth,0.0,0.0,Manchester City,2.0,1.0,0,Mark Halsey,0,0,0,0,5468,Portsmouth,Manchester City,0cd2978a-9678-5323-9f37-30edd01b2260,2561fd22-3ad4-53dc-af79-a3672a123edd,Portsmouth,Manchester City,Manchester City_Portsmouth,Manchester City_Portsmouth_2005
2006,2,Manchester City,0.0,0.0,Portsmouth,0.0,0.0,0,Dermot Gallagher,0,0,0,0,5583,draw,draw,601a8107-36e7-593a-9d4e-7ff5bd82eb07,30edec49-00e8-5a6c-ad94-f3e18440bc20,Manchester City,Portsmouth,Manchester City_Portsmouth,Manchester City_Portsmouth_2006
2006,27,Portsmouth,0.0,0.0,Manchester City,2.0,1.0,0,Mike Dean,0,0,0,0,5827,Portsmouth,Manchester City,4b5112a5-8a4a-5d5b-8fa0-d50c384a7e16,30edec49-00e8-5a6c-ad94-f3e18440bc20,Portsmouth,Manchester City,Manchester City_Portsmouth,Manchester City_Portsmouth_2006
2007,13,Portsmouth,0.0,0.0,Manchester City,0.0,0.0,0,Mark Halsey,0,0,0,0,6067,draw,draw,ffdc87ee-2db4-5ee3-82a2-0a234e564dd8,27d734b5-3b07-50b2-9d3b-79e8e8e60913,Portsmouth,Manchester City,Manchester City_Portsmouth,Manchester City_Portsmouth_2007
2007,35,Manchester City,0.0,0.0,Portsmouth,3.0,1.0,0,Andre Marriner,0,0,0,0,6295,Manchester City,Portsmouth,7b171eac-0941-5fd6-b9c9-18bacd8eeb1e,27d734b5-3b07-50b2-9d3b-79e8e8e60913,Manchester City,Portsmouth,Manchester City_Portsmouth,Manchester City_Portsmouth_2007
2008,5,Manchester City,0.0,0.0,Portsmouth,6.0,0.0,0,Alan Wiley,0,0,0,0,6374,Manchester City,Portsmouth,5f2c0dca-78f0-5ef1-8544-18f803ab3744,2006568f-6ec2-55e0-8b88-f157eb9778c0,Manchester City,Portsmouth,Manchester City_Portsmouth,Manchester City_Portsmouth_2008
2008,21,Portsmouth,0.0,0.0,Manchester City,2.0,0.0,0,Lee Probert,0,0,0,0,6573,Portsmouth,Manchester City,70f71225-f897-53c4-ae98-2ba5d2cf77b5,2006568f-6ec2-55e0-8b88-f157eb9778c0,Portsmouth,Manchester City,Manchester City_Portsmouth,Manchester City_Portsmouth_2008
2009,4,Portsmouth,0.0,0.0,Manchester City,0.0,1.0,0,Howard Webb,0,0,0,0,6740,Manchester City,Portsmouth,382f50d3-5754-5f32-8827-a2350a3435c5,f44aa5fb-e3e6-5f93-9fba-03e93e890d40,Portsmouth,Manchester City,Manchester City_Portsmouth,Manchester City_Portsmouth_2009
2009,24,Manchester City,0.0,0.0,Portsmouth,2.0,0.0,0,Martin Atkinson,0,0,0,0,6933,Manchester City,Portsmouth,f49071e4-ac10-5298-b758-91e157bb6c5e,f44aa5fb-e3e6-5f93-9fba-03e93e890d40,Manchester City,Portsmouth,Manchester City_Portsmouth,Manchester City_Portsmouth_2009
