season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2002,3,Everton,0.0,0.0,Birmingham City,1.0,1.0,0,Eddie Wolstenholme,0,0,0,0,4068,draw,draw,7ac446f7-096b-587c-ae82-c513d8ae5998,1e4e31fd-4cbb-5adb-aa58-dab59f556038,Everton,Birmingham City,Birmingham City_Everton,Birmingham City_Everton_2002
2002,20,Birmingham City,0.0,0.0,Everton,1.0,1.0,0,David Elleray,0,0,0,0,4235,draw,draw,f791b45f-c593-5d75-8b96-45d777e068d4,1e4e31fd-4cbb-5adb-aa58-dab59f556038,Birmingham City,Everton,Birmingham City_Everton,Birmingham City_Everton_2002
2003,19,Everton,0.0,0.0,Birmingham City,1.0,0.0,0,Rob Styles,0,0,0,0,4608,Everton,Birmingham City,79868653-156e-548c-acb2-bbd422bd6b53,06d2c038-858a-50d1-8c58-86c38fe8ea3c,Everton,Birmingham City,Birmingham City_Everton,Birmingham City_Everton_2003
2003,25,Birmingham City,0.0,0.0,Everton,3.0,0.0,0,Mark Halsey,0,0,0,0,4669,Birmingham City,Everton,18b74afc-56df-52ce-baa5-00cf58b33acb,06d2c038-858a-50d1-8c58-86c38fe8ea3c,Birmingham City,Everton,Birmingham City_Everton,Birmingham City_Everton_2003
2004,13,Birmingham City,0.0,0.0,Everton,0.0,1.0,0,Rob Styles,0,0,0,0,4926,Everton,Birmingham City,f53ffda6-137d-5988-b08a-812f97534555,3f4a7371-238b-544d-bb6a-c389f994eb80,Birmingham City,Everton,Birmingham City_Everton,Birmingham City_Everton_2004
2004,35,Everton,0.0,0.0,Birmingham City,1.0,1.0,0,Andy D'Urso,0,0,0,0,5142,draw,draw,618f124d-2430-5733-8bb8-c19fc818555d,3f4a7371-238b-544d-bb6a-c389f994eb80,Everton,Birmingham City,Birmingham City_Everton,Birmingham City_Everton_2004
2005,11,Birmingham City,0.0,0.0,Everton,0.0,1.0,0,Rob Styles,0,0,0,0,5285,Everton,Birmingham City,03253372-a970-57ef-8f60-3f93332ba533,b7f4895a-12f7-5b86-a02a-d0215ce5d08b,Birmingham City,Everton,Birmingham City_Everton,Birmingham City_Everton_2005
2005,36,Everton,0.0,0.0,Birmingham City,0.0,0.0,0,Mark Halsey,0,0,0,0,5533,draw,draw,042e30a9-0f08-53d2-bd60-845f9083d228,b7f4895a-12f7-5b86-a02a-d0215ce5d08b,Everton,Birmingham City,Birmingham City_Everton,Birmingham City_Everton_2005
2007,12,Everton,0.0,0.0,Birmingham City,3.0,1.0,0,Mike Riley,0,0,0,0,6055,Everton,Birmingham City,c70be401-69eb-52a9-aa99-6d9f14cc2b30,f37c9921-d5ce-540c-b4cf-73b334c5a5b0,Everton,Birmingham City,Birmingham City_Everton,Birmingham City_Everton_2007
2007,34,Birmingham City,0.0,0.0,Everton,1.0,1.0,0,Stephen Bennett,0,0,0,0,6277,draw,draw,92742179-48de-5731-9a8d-9f70151ef86d,f37c9921-d5ce-540c-b4cf-73b334c5a5b0,Birmingham City,Everton,Birmingham City_Everton,Birmingham City_Everton_2007
2009,18,Everton,0.0,0.0,Birmingham City,1.0,1.0,0,Stuart Attwell,0,0,0,0,6881,draw,draw,d0e34216-40d8-5fe9-a7e7-6cf60ca8da54,fd214d56-263c-52fe-9cb3-ca14a9020529,Everton,Birmingham City,Birmingham City_Everton,Birmingham City_Everton_2009
2009,30,Birmingham City,0.0,0.0,Everton,2.0,2.0,0,Lee Probert,0,0,0,0,6989,draw,draw,9bfea9ce-050f-5407-bea3-d24da7dbd9cf,fd214d56-263c-52fe-9cb3-ca14a9020529,Birmingham City,Everton,Birmingham City_Everton,Birmingham City_Everton_2009
2010,7,Birmingham City,0.0,0.0,Everton,0.0,2.0,0,Phil Dowd,0,0,0,0,7152,Everton,Birmingham City,4936a0b2-af69-5c85-8daa-73fda781daf4,c104f462-07ea-5766-af25-b0778fe7c186,Birmingham City,Everton,Birmingham City_Everton,Birmingham City_Everton_2010
2010,19,Everton,0.0,0.0,Birmingham City,1.0,1.0,0,Peter Walton,0,0,0,0,7373,draw,draw,b183f510-219e-5b9a-a575-8d1cb4f5bbc7,c104f462-07ea-5766-af25-b0778fe7c186,Everton,Birmingham City,Birmingham City_Everton,Birmingham City_Everton_2010
