season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,venue,dayofweek,start_time,attendance,Unnamed: 0,winning_team,losing_team,match_id,season_merge_key,team,opponent,match_teams,season_match_teams
2002,2,Birmingham City,0.0,0.0,Blackburn,0.0,1.0,0,Dermot Gallagher,0,0,0,0,4061,Blackburn,Birmingham City,0d15c9d6-a182-5b94-89e5-996a25efdc62,e0804bfe-7d14-5cd4-8795-3eeb4d985afb,Birmingham City,Blackburn,Birmingham City_Blackburn,Birmingham City_Blackburn_2002
2002,24,Blackburn,0.0,0.0,Birmingham City,1.0,1.0,0,Clive Wilkes,0,0,0,0,4275,draw,draw,e50adf4f-528c-57e6-8887-974e49505204,e0804bfe-7d14-5cd4-8795-3eeb4d985afb,Blackburn,Birmingham City,Birmingham City_Blackburn,Birmingham City_Blackburn_2002
2003,15,Birmingham City,0.0,0.0,Blackburn,0.0,4.0,0,Graham Barber,0,0,0,0,4569,Blackburn,Birmingham City,4f395bf8-94be-595a-ba25-9aef38564fca,976dcbc2-60b5-5b8b-acea-164a3b29a469,Birmingham City,Blackburn,Birmingham City_Blackburn,Birmingham City_Blackburn_2003
2003,38,Blackburn,0.0,0.0,Birmingham City,1.0,1.0,0,Dermot Gallagher,0,0,0,0,4801,draw,draw,d1fa9065-4daf-5d32-a038-62b75ffb7020,976dcbc2-60b5-5b8b-acea-164a3b29a469,Blackburn,Birmingham City,Birmingham City_Blackburn,Birmingham City_Blackburn_2003
2004,14,Blackburn,0.0,0.0,Birmingham City,3.0,3.0,0,Neale Barry,0,0,0,0,4943,draw,draw,eb1f5341-1b0c-58b8-9eb0-389ee4d87e2d,cf71087c-e09d-56e8-9fef-6dd392fed376,Blackburn,Birmingham City,Birmingham City_Blackburn,Birmingham City_Blackburn_2004
2004,36,Birmingham City,0.0,0.0,Blackburn,2.0,1.0,0,Barry Knight,0,0,0,0,5156,Birmingham City,Blackburn,2f7664b4-670a-58b5-8f2a-10cac52e352a,cf71087c-e09d-56e8-9fef-6dd392fed376,Birmingham City,Blackburn,Birmingham City_Blackburn,Birmingham City_Blackburn_2004
2005,10,Blackburn,0.0,0.0,Birmingham City,2.0,0.0,0,Barry Knight,0,0,0,0,5277,Blackburn,Birmingham City,e3307b51-c4a4-5541-91da-3ff2c0af926f,1b511e8a-8f1a-57f4-a992-47696cf2688f,Blackburn,Birmingham City,Birmingham City_Blackburn,Birmingham City_Blackburn_2005
2005,35,Birmingham City,0.0,0.0,Blackburn,2.0,1.0,0,Uriah Rennie,0,0,0,0,5532,Birmingham City,Blackburn,f630598b-4f75-554b-a8b2-d2656998ddbd,1b511e8a-8f1a-57f4-a992-47696cf2688f,Birmingham City,Blackburn,Birmingham City_Blackburn,Birmingham City_Blackburn_2005
2007,9,Blackburn,0.0,0.0,Birmingham City,2.0,1.0,0,Mark Clattenburg,0,0,0,0,6025,Blackburn,Birmingham City,255128eb-263f-5ccb-87d0-cc0b0393741c,1e9d5011-0656-5c8c-95ff-70ccc2e61bd3,Blackburn,Birmingham City,Birmingham City_Blackburn,Birmingham City_Blackburn_2007
2007,38,Birmingham City,0.0,0.0,Blackburn,4.0,1.0,0,Howard Webb,0,0,0,0,6319,Birmingham City,Blackburn,3e94318e-7fc6-548b-8ab5-ee95c9f81114,1e9d5011-0656-5c8c-95ff-70ccc2e61bd3,Birmingham City,Blackburn,Birmingham City_Blackburn,Birmingham City_Blackburn_2007
2009,17,Birmingham City,0.0,0.0,Blackburn,2.0,1.0,0,Mike Jones,0,0,0,0,6866,Birmingham City,Blackburn,20bc908e-28d6-54aa-a478-bce4d61051f2,86aebcee-3f5b-57c2-93f7-10517e2dcf57,Birmingham City,Blackburn,Birmingham City_Blackburn,Birmingham City_Blackburn_2009
2009,29,Blackburn,0.0,0.0,Birmingham City,2.0,1.0,0,Mark Clattenburg,0,0,0,0,7012,Blackburn,Birmingham City,f0081e11-4e40-5d8a-8644-8f2aecbd041c,86aebcee-3f5b-57c2-93f7-10517e2dcf57,Blackburn,Birmingham City,Birmingham City_Blackburn,Birmingham City_Blackburn_2009
2010,2,Birmingham City,0.0,0.0,Blackburn,2.0,1.0,0,Michael Oliver,0,0,0,0,7096,Birmingham City,Blackburn,2c3ac326-ca94-5d2b-88c4-22546c154a47,76cde6b5-1085-51dc-a8f7-0ad9615b78e6,Birmingham City,Blackburn,Birmingham City_Blackburn,Birmingham City_Blackburn_2010
2010,32,Blackburn,0.0,0.0,Birmingham City,1.0,1.0,0,Chris Foy,0,0,0,0,7400,draw,draw,efa1bc26-b052-529b-8869-f4d5d4cdc92d,76cde6b5-1085-51dc-a8f7-0ad9615b78e6,Blackburn,Birmingham City,Birmingham City_Blackburn,Birmingham City_Blackburn_2010
