season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,13,Newcastle Utd,0.9,2.0,Watford,0.0,3.0,2017-11-25,0,Watford,Newcastle Utd,42d51521-b945-58f3-8d56-28d6e39feff0,4b933e26-aabb-5604-bebc-422a51ae295e,fdb8a7dd-53ce-5b9e-a358-ce1ab196284d,Newcastle Utd,Watford,Newcastle Utd_Watford,Newcastle Utd_Watford_2017
2017,37,Watford,2.5,0.7,Newcastle Utd,2.0,1.0,2018-05-05,0,Watford,Newcastle Utd,03f46132-14c1-539c-bd73-055e44cd71f3,4b933e26-aabb-5604-bebc-422a51ae295e,fdb8a7dd-53ce-5b9e-a358-ce1ab196284d,Watford,Newcastle Utd,Newcastle Utd_Watford,Newcastle Utd_Watford_2017
2018,11,Newcastle Utd,0.5,2.0,Watford,1.0,0.0,2018-11-03,0,Newcastle Utd,Watford,deeef797-a2e7-52d7-9eb6-f29ef66faf64,4b933e26-aabb-5604-bebc-422a51ae295e,da9beb2a-4efe-55f7-bb2c-999e22de03ea,Newcastle Utd,Watford,Newcastle Utd_Watford,Newcastle Utd_Watford_2018
2018,20,Watford,1.3,0.7,Newcastle Utd,1.0,1.0,2018-12-29,0,draw,draw,df0db004-44c5-5878-afbf-3fccb1787327,4b933e26-aabb-5604-bebc-422a51ae295e,da9beb2a-4efe-55f7-bb2c-999e22de03ea,Watford,Newcastle Utd,Newcastle Utd_Watford,Newcastle Utd_Watford_2018
2019,4,Newcastle Utd,1.0,1.0,Watford,1.0,1.0,2019-08-31,0,draw,draw,61f714aa-903d-56ac-80e1-fac376a4429b,4b933e26-aabb-5604-bebc-422a51ae295e,be0a2fd3-9ac7-58ee-b70d-8d734f009487,Newcastle Utd,Watford,Newcastle Utd_Watford,Newcastle Utd_Watford_2019
2019,35,Watford,3.4,1.3,Newcastle Utd,2.0,1.0,2020-07-11,0,Watford,Newcastle Utd,d07d8cca-8cd1-5312-a74b-074a1896b0a6,4b933e26-aabb-5604-bebc-422a51ae295e,be0a2fd3-9ac7-58ee-b70d-8d734f009487,Watford,Newcastle Utd,Newcastle Utd_Watford,Newcastle Utd_Watford_2019
2021,6,Watford,0.9,1.9,Newcastle Utd,1.0,1.0,2021-09-25,0,draw,draw,c2e5fd7f-fde2-5e01-bf3b-716d7b377856,4b933e26-aabb-5604-bebc-422a51ae295e,ae87bd84-3ba3-5c0a-a024-dbaaa0a6902d,Watford,Newcastle Utd,Newcastle Utd_Watford,Newcastle Utd_Watford_2021
2021,22,Newcastle Utd,1.2,1.4,Watford,1.0,1.0,2022-01-15,0,draw,draw,a22f395b-cb37-56f3-92ac-69d04d32a5f3,4b933e26-aabb-5604-bebc-422a51ae295e,ae87bd84-3ba3-5c0a-a024-dbaaa0a6902d,Newcastle Utd,Watford,Newcastle Utd_Watford,Newcastle Utd_Watford_2021
1999,15,Watford,0.0,0.0,Newcastle Utd,1.0,1.0,0,Steve Dunn,draw,draw,44af4f98-6fa3-5892-8806-fff4a97cdc8e,4b933e26-aabb-5604-bebc-422a51ae295e,1b0f7bda-0524-50bb-837b-02450f148a26,Watford,Newcastle Utd,Newcastle Utd_Watford,Newcastle Utd_Watford_1999
1999,28,Newcastle Utd,0.0,0.0,Watford,1.0,0.0,0,Alan Wiley,Newcastle Utd,Watford,2d2fde0b-a7e6-57e0-9c4b-75066cb6181b,4b933e26-aabb-5604-bebc-422a51ae295e,1b0f7bda-0524-50bb-837b-02450f148a26,Newcastle Utd,Watford,Newcastle Utd_Watford,Newcastle Utd_Watford_1999
2006,18,Newcastle Utd,0.0,0.0,Watford,2.0,1.0,0,Martin Atkinson,Newcastle Utd,Watford,f28cbee9-6071-5885-bf0f-b80848d6549c,4b933e26-aabb-5604-bebc-422a51ae295e,c417a410-ffd1-5b7c-9f90-448a63743438,Newcastle Utd,Watford,Newcastle Utd_Watford,Newcastle Utd_Watford_2006
2006,38,Watford,0.0,0.0,Newcastle Utd,1.0,1.0,0,Rob Styles,draw,draw,749dd018-c2ae-5c39-86f3-5e3accf31e8d,4b933e26-aabb-5604-bebc-422a51ae295e,c417a410-ffd1-5b7c-9f90-448a63743438,Watford,Newcastle Utd,Newcastle Utd_Watford,Newcastle Utd_Watford_2006
2015,6,Newcastle Utd,0.0,0.0,Watford,1.0,2.0,0,Roger East,Watford,Newcastle Utd,4cdc3d0a-bd7b-5708-8b71-a9059eaede68,4b933e26-aabb-5604-bebc-422a51ae295e,db859bb5-797c-53e5-b7f7-52c46af88a98,Newcastle Utd,Watford,Newcastle Utd_Watford,Newcastle Utd_Watford_2015
2015,23,Watford,0.0,0.0,Newcastle Utd,2.0,1.0,0,Andre Marriner,Watford,Newcastle Utd,de904cc1-54f4-5746-9e4d-fc33cb8818ad,4b933e26-aabb-5604-bebc-422a51ae295e,db859bb5-797c-53e5-b7f7-52c46af88a98,Watford,Newcastle Utd,Newcastle Utd_Watford,Newcastle Utd_Watford_2015
