season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2019,13,Sheffield Utd,1.3,1.3,Manchester Utd,3.0,3.0,2019-11-24,0,draw,draw,1cdb8154-4be0-5ee4-a2e1-2ff220d22e8a,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,32a69613-c256-5865-9a2c-cb7c3613288e,Sheffield Utd,Manchester Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_2019
2019,31,Manchester Utd,2.4,0.1,Sheffield Utd,3.0,0.0,2020-06-24,0,Manchester Utd,Sheffield Utd,683cdaa2-193b-5cb5-8e44-cb9de79e2072,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,32a69613-c256-5865-9a2c-cb7c3613288e,Manchester Utd,Sheffield Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_2019
2020,13,Sheffield Utd,1.5,1.9,Manchester Utd,2.0,3.0,2020-12-17,0,Manchester Utd,Sheffield Utd,4e6ae5f7-0742-55b3-9d88-453fac6b4ff4,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,4fa2d7c4-71e1-57e4-86d5-3ad65903dd1e,Sheffield Utd,Manchester Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_2020
2020,20,Manchester Utd,1.1,1.0,Sheffield Utd,1.0,2.0,2021-01-27,0,Sheffield Utd,Manchester Utd,794672e0-d0e4-5596-a7d9-8ecc85989380,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,4fa2d7c4-71e1-57e4-86d5-3ad65903dd1e,Manchester Utd,Sheffield Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_2020
1992,1,Sheffield Utd,0.0,0.0,Manchester Utd,2.0,1.0,0,Brian Hill,Sheffield Utd,Manchester Utd,197fa1b8-cfd9-59aa-afc7-e313e25903b7,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,cb42d64d-547a-5e67-910a-85a43c0c2a18,Sheffield Utd,Manchester Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_1992
1992,27,Manchester Utd,0.0,0.0,Sheffield Utd,2.0,1.0,0,Fletcher,Manchester Utd,Sheffield Utd,0304119a-0fc2-5abb-912a-eba2a6cd3e52,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,cb42d64d-547a-5e67-910a-85a43c0c2a18,Manchester Utd,Sheffield Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_1992
1993,2,Manchester Utd,0.0,0.0,Sheffield Utd,3.0,0.0,0,Gerald Ashby,Manchester Utd,Sheffield Utd,5d2ae99d-23de-5208-95e9-e4f89c7b66f2,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,79b2fdcd-266b-558f-b3f9-4e7d946bc093,Manchester Utd,Sheffield Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_1993
1993,19,Sheffield Utd,0.0,0.0,Manchester Utd,0.0,3.0,0,Alan Gunn,Manchester Utd,Sheffield Utd,caac42f8-c63f-5184-b724-780b90252d8d,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,79b2fdcd-266b-558f-b3f9-4e7d946bc093,Sheffield Utd,Manchester Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_1993
2006,13,Sheffield Utd,0.0,0.0,Manchester Utd,1.0,2.0,0,Mark Clattenburg,Manchester Utd,Sheffield Utd,a148c903-2910-51ae-b039-e66cc2bd89c0,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,f7f27d13-75de-5209-a4ab-3ad46744957e,Sheffield Utd,Manchester Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_2006
2006,33,Manchester Utd,0.0,0.0,Sheffield Utd,2.0,0.0,0,Rob Styles,Manchester Utd,Sheffield Utd,2d77c034-1c8b-5948-9f9d-08273fc6388f,6730cd7e-0b1e-534b-97cb-3131c8efe9d8,f7f27d13-75de-5209-a4ab-3ad46744957e,Manchester Utd,Sheffield Utd,Manchester Utd_Sheffield Utd,Manchester Utd_Sheffield Utd_2006
