season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2002,19,West Brom,0.0,0.0,Sunderland,2.0,2.0,0,Clive Wilkes,draw,draw,26047942-f8ce-521c-b0f5-eb3d70612073,706c9012-532d-52c8-8502-c1ce64630fcc,be7c2878-c693-5b64-b421-01f1ee4f30de,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2002
2002,34,Sunderland,0.0,0.0,West Brom,1.0,2.0,0,Graham Poll,West Brom,Sunderland,0645d540-5d2a-5990-8d71-f3cfef715c4c,706c9012-532d-52c8-8502-c1ce64630fcc,be7c2878-c693-5b64-b421-01f1ee4f30de,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2002
2005,6,Sunderland,0.0,0.0,West Brom,1.0,1.0,0,Richard Beeby,draw,draw,44fa4d52-0d02-5679-9068-ed9e769c726d,706c9012-532d-52c8-8502-c1ce64630fcc,cd5f9e49-07e2-59dd-bec3-d9a85b91584b,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2005
2005,23,West Brom,0.0,0.0,Sunderland,0.0,1.0,0,Phil Dowd,Sunderland,West Brom,d5e90bb6-1237-5367-9c92-c2ab7ce0aa73,706c9012-532d-52c8-8502-c1ce64630fcc,cd5f9e49-07e2-59dd-bec3-d9a85b91584b,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2005
2008,17,Sunderland,0.0,0.0,West Brom,4.0,0.0,0,Lee Mason,Sunderland,West Brom,b08b56f8-2073-584a-894d-94ca989144a7,706c9012-532d-52c8-8502-c1ce64630fcc,7759bdce-b7ba-5fcb-b058-bc348dc69ac0,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2008
2008,34,West Brom,0.0,0.0,Sunderland,3.0,0.0,0,Mark Halsey,West Brom,Sunderland,14477964-4f37-5156-acd5-42ec00f00e79,706c9012-532d-52c8-8502-c1ce64630fcc,7759bdce-b7ba-5fcb-b058-bc348dc69ac0,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2008
2010,2,West Brom,0.0,0.0,Sunderland,1.0,0.0,0,Kevin Friend,West Brom,Sunderland,2c082df3-2249-518b-995d-efed59f7f1b0,706c9012-532d-52c8-8502-c1ce64630fcc,6c1184ba-719a-5787-a9aa-50444e9c244f,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2010
2010,32,Sunderland,0.0,0.0,West Brom,2.0,3.0,0,Peter Walton,West Brom,Sunderland,aba86794-b5ae-550c-b096-7c1eae957d19,706c9012-532d-52c8-8502-c1ce64630fcc,6c1184ba-719a-5787-a9aa-50444e9c244f,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2010
2011,7,Sunderland,0.0,0.0,West Brom,2.0,2.0,0,Lee Mason,draw,draw,197fbcd8-e621-5cde-a43b-e62cab5247a7,706c9012-532d-52c8-8502-c1ce64630fcc,143a062c-108e-58f4-a4ce-311c6e9db5d3,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2011
2011,26,West Brom,0.0,0.0,Sunderland,4.0,0.0,0,Chris Foy,West Brom,Sunderland,dda4e7e1-9dd6-5c82-9752-da3a88136c59,706c9012-532d-52c8-8502-c1ce64630fcc,143a062c-108e-58f4-a4ce-311c6e9db5d3,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2011
2012,13,Sunderland,0.0,0.0,West Brom,2.0,4.0,0,Mike Dean,West Brom,Sunderland,4e88d656-7eca-502c-a6b6-1c4ba3f15de4,706c9012-532d-52c8-8502-c1ce64630fcc,cfcc96bc-a23b-5123-bbce-2b38ff763aa2,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2012
2012,27,West Brom,0.0,0.0,Sunderland,2.0,1.0,0,Roger East,West Brom,Sunderland,86e16188-69cc-55f0-bba9-9bb63bc05d2d,706c9012-532d-52c8-8502-c1ce64630fcc,cfcc96bc-a23b-5123-bbce-2b38ff763aa2,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2012
2013,5,West Brom,0.0,0.0,Sunderland,3.0,0.0,0,Phil Dowd,West Brom,Sunderland,cba9f9e3-ebea-5376-92cc-66fbb66233b3,706c9012-532d-52c8-8502-c1ce64630fcc,1dc2841e-a2ec-5190-ab82-aa43b5716cb5,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2013
2013,28,Sunderland,0.0,0.0,West Brom,2.0,0.0,0,Lee Mason,Sunderland,West Brom,cd40385a-7e98-5106-8af1-e1fed394a3b0,706c9012-532d-52c8-8502-c1ce64630fcc,1dc2841e-a2ec-5190-ab82-aa43b5716cb5,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2013
2014,1,West Brom,0.0,0.0,Sunderland,2.0,2.0,0,Niel Swarbrick,draw,draw,5ef0c816-4fbc-55ce-bd7a-c3c1caab17a6,706c9012-532d-52c8-8502-c1ce64630fcc,36db2925-e40e-59a7-8ec3-00f6d7c23f78,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2014
2014,26,Sunderland,0.0,0.0,West Brom,0.0,0.0,0,Mike Jones,draw,draw,d736a28c-abb0-5fd1-83b8-4f09c25b4d31,706c9012-532d-52c8-8502-c1ce64630fcc,36db2925-e40e-59a7-8ec3-00f6d7c23f78,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2014
2015,9,West Brom,0.0,0.0,Sunderland,1.0,0.0,0,Martin Atkinson,West Brom,Sunderland,b869577b-9e68-5f9e-847a-7c9379919c46,706c9012-532d-52c8-8502-c1ce64630fcc,ee95ad49-45cc-5f18-a6b0-90f827a72a1f,West Brom,Sunderland,Sunderland_West Brom,Sunderland_West Brom_2015
2015,32,Sunderland,0.0,0.0,West Brom,0.0,0.0,0,Roger East,draw,draw,48cf2e2a-23b6-58e8-87b9-f8e725b7e014,706c9012-532d-52c8-8502-c1ce64630fcc,ee95ad49-45cc-5f18-a6b0-90f827a72a1f,Sunderland,West Brom,Sunderland_West Brom,Sunderland_West Brom_2015
