season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
1992,5,Coventry City,0.0,0.0,Blackburn,0.0,2.0,0,Raymond Lewis,Blackburn,Coventry City,daef3889-61bb-53eb-9191-c18d3cac61d9,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,26ea7bf7-7fe2-55b4-8ba3-a4c77488194a,Coventry City,Blackburn,Blackburn_Coventry City,Blackburn_Coventry City_1992
1992,25,Blackburn,0.0,0.0,Coventry City,2.0,5.0,0,Ken Redfern,Coventry City,Blackburn,d005cf80-328a-5d9f-9440-421b784eaa93,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,26ea7bf7-7fe2-55b4-8ba3-a4c77488194a,Blackburn,Coventry City,Blackburn_Coventry City,Blackburn_Coventry City_1992
1993,16,Blackburn,0.0,0.0,Coventry City,2.0,1.0,0,Keith Burge,Blackburn,Coventry City,46a47ba0-44f7-5e48-a285-2db88cb7c471,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,9ec93eba-0411-5885-b653-0ca9b3f8d249,Blackburn,Coventry City,Blackburn_Coventry City,Blackburn_Coventry City_1993
1993,41,Coventry City,0.0,0.0,Blackburn,2.0,1.0,0,Philip Don,Coventry City,Blackburn,ad9b1d9f-8bb9-52eb-b867-a259e24eb306,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,9ec93eba-0411-5885-b653-0ca9b3f8d249,Coventry City,Blackburn,Blackburn_Coventry City,Blackburn_Coventry City_1993
1994,3,Blackburn,0.0,0.0,Coventry City,4.0,0.0,0,Graham Poll,Blackburn,Coventry City,beba97d3-7caf-538f-aa27-a1894291e06e,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,bb438101-b5b5-539e-90d0-be733d4e3210,Blackburn,Coventry City,Blackburn_Coventry City,Blackburn_Coventry City_1994
1994,34,Coventry City,0.0,0.0,Blackburn,1.0,1.0,0,Terence Holbrook,draw,draw,77781d92-07ae-52a7-bff0-1aefe0a391ff,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,bb438101-b5b5-539e-90d0-be733d4e3210,Coventry City,Blackburn,Blackburn_Coventry City,Blackburn_Coventry City_1994
1995,7,Blackburn,0.0,0.0,Coventry City,5.0,1.0,0,Keith Cooper,Blackburn,Coventry City,9cee7b58-1e43-50e9-be49-e4fa93c497e2,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,d4e88ead-e52f-5318-8cf4-2fe3307af6a7,Blackburn,Coventry City,Blackburn_Coventry City,Blackburn_Coventry City_1995
1995,17,Coventry City,0.0,0.0,Blackburn,5.0,0.0,0,Steve Dunn,Coventry City,Blackburn,c1218ced-485e-5fb2-a7f4-42041282ec7c,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,d4e88ead-e52f-5318-8cf4-2fe3307af6a7,Coventry City,Blackburn,Blackburn_Coventry City,Blackburn_Coventry City_1995
1996,8,Coventry City,0.0,0.0,Blackburn,0.0,0.0,0,Jeff Winter,draw,draw,5a809cf3-7cd4-5064-9f18-abf2175bb07f,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,bc2d2645-c79f-5558-8d9b-d9f0ca122396,Coventry City,Blackburn,Blackburn_Coventry City,Blackburn_Coventry City_1996
1996,22,Blackburn,0.0,0.0,Coventry City,4.0,0.0,0,Paul Durkin,Blackburn,Coventry City,8cd0edd9-ea6d-583e-a1ef-c363be569922,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,bc2d2645-c79f-5558-8d9b-d9f0ca122396,Blackburn,Coventry City,Blackburn_Coventry City,Blackburn_Coventry City_1996
1997,9,Blackburn,0.0,0.0,Coventry City,0.0,0.0,0,Peter Jones,draw,draw,325c62d9-a2a9-5dad-968b-414c5a09a10d,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,e7960abc-6530-5d2d-b32e-de2de0590827,Blackburn,Coventry City,Blackburn_Coventry City,Blackburn_Coventry City_1997
1997,37,Coventry City,0.0,0.0,Blackburn,2.0,0.0,0,Stephen Lodge,Coventry City,Blackburn,5aea6c5f-41ac-5b61-9152-5f163fbece36,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,e7960abc-6530-5d2d-b32e-de2de0590827,Coventry City,Blackburn,Blackburn_Coventry City,Blackburn_Coventry City_1997
1998,12,Blackburn,0.0,0.0,Coventry City,1.0,2.0,0,Paul Durkin,Coventry City,Blackburn,f6f2a6bf-5c73-5a6c-b604-34895e346d12,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,3a691e39-8c8e-5730-9a2b-07bb027adb3c,Blackburn,Coventry City,Blackburn_Coventry City,Blackburn_Coventry City_1998
1998,29,Coventry City,0.0,0.0,Blackburn,1.0,1.0,0,Steve Dunn,draw,draw,1053f08c-95d8-53e6-b651-c57b7e68f486,cf0330c4-3ce1-5378-a6a5-70867b0d7a20,3a691e39-8c8e-5730-9a2b-07bb027adb3c,Coventry City,Blackburn,Blackburn_Coventry City,Blackburn_Coventry City_1998
