season,gameweek,home_team,home_xg,away_xg,away_team,home_score,away_score,date,referee,winning_team,losing_team,match_id,matchup_merge_key,season_merge_key,team,opponent,match_teams,season_match_teams
2017,14,Chelsea,1.5,0.1,Swansea City,1.0,0.0,2017-11-29,0,Chelsea,Swansea City,ec0c61bf-1f57-5562-8a0a-b3868bfcde62,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,9aa0354b-533f-56fd-9d81-5bd4e8269193,Chelsea,Swansea City,Chelsea_Swansea City,Chelsea_Swansea City_2017
2017,36,Swansea City,0.7,1.5,Chelsea,0.0,1.0,2018-04-28,0,Chelsea,Swansea City,d2f5e6f2-e8d5-5f54-9462-15c4764937cb,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,9aa0354b-533f-56fd-9d81-5bd4e8269193,Swansea City,Chelsea,Chelsea_Swansea City,Chelsea_Swansea City_2017
2011,6,Chelsea,0.0,0.0,Swansea City,4.0,1.0,0,Mike Dean,Chelsea,Swansea City,c679cfb0-2a49-5d11-b014-ce23cf860351,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,ec38aac5-258d-50c5-881f-746dae74ecec,Chelsea,Swansea City,Chelsea_Swansea City,Chelsea_Swansea City_2011
2011,23,Swansea City,0.0,0.0,Chelsea,1.0,1.0,0,Andre Marriner,draw,draw,a0ef92e0-fbb1-5a22-98e5-806db256bb10,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,ec38aac5-258d-50c5-881f-746dae74ecec,Swansea City,Chelsea,Chelsea_Swansea City,Chelsea_Swansea City_2011
2012,10,Swansea City,0.0,0.0,Chelsea,1.0,1.0,0,Kevin Friend,draw,draw,99e2926a-883c-5e52-8842-d44c913a03ed,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,ab8b9060-d2e1-5c90-a9c7-dfbbb293103c,Swansea City,Chelsea,Chelsea_Swansea City,Chelsea_Swansea City_2012
2012,35,Chelsea,0.0,0.0,Swansea City,2.0,0.0,0,Mark Clattenburg,Chelsea,Swansea City,c19d1fe0-7b0e-5f49-aeac-f8c40b169e6b,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,ab8b9060-d2e1-5c90-a9c7-dfbbb293103c,Chelsea,Swansea City,Chelsea_Swansea City,Chelsea_Swansea City_2012
2013,18,Chelsea,0.0,0.0,Swansea City,1.0,0.0,0,Mike Jones,Chelsea,Swansea City,eba1ffe9-d008-5cd3-96bd-8017bd0ba09c,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,90209642-2d12-5287-b3c9-076f5d25ac7c,Chelsea,Swansea City,Chelsea_Swansea City,Chelsea_Swansea City_2013
2013,34,Swansea City,0.0,0.0,Chelsea,0.0,1.0,0,Phil Dowd,Chelsea,Swansea City,5e8b8248-f60d-5021-96e2-aee6ab17d59d,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,90209642-2d12-5287-b3c9-076f5d25ac7c,Swansea City,Chelsea,Chelsea_Swansea City,Chelsea_Swansea City_2013
2014,4,Chelsea,0.0,0.0,Swansea City,4.0,2.0,0,Kevin Friend,Chelsea,Swansea City,237c7514-2fab-500c-83d5-c851ab6a9818,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,66c77859-6092-5799-8b93-ff1498b4354d,Chelsea,Swansea City,Chelsea_Swansea City,Chelsea_Swansea City_2014
2014,22,Swansea City,0.0,0.0,Chelsea,0.0,5.0,0,Jonathan Moss,Chelsea,Swansea City,4715b0e2-f57c-5e9c-9aed-2b58bc21f304,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,66c77859-6092-5799-8b93-ff1498b4354d,Swansea City,Chelsea,Chelsea_Swansea City,Chelsea_Swansea City_2014
2015,1,Chelsea,0.0,0.0,Swansea City,2.0,2.0,0,Michael Oliver,draw,draw,67041d0a-a676-58c7-86da-3758c8e0323d,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,0b72050b-beb8-5826-a1ce-75f9cdbe88c8,Chelsea,Swansea City,Chelsea_Swansea City,Chelsea_Swansea City_2015
2015,33,Swansea City,0.0,0.0,Chelsea,1.0,0.0,0,Andre Marriner,Swansea City,Chelsea,478abb4e-9162-51ec-99d9-11430cce1ae4,e93f0acf-c4dd-5a0f-82d3-2ca67462f617,0b72050b-beb8-5826-a1ce-75f9cdbe88c8,Swansea City,Chelsea,Chelsea_Swansea City,Chelsea_Swansea City_2015
